cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
80,32,1280,8192,34,0,19.9841,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,33.58,541.92,0
80,32,8192,1024,28,0,9.9382,a8w8_rowwise_256x32x128x256_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,54.02,900.13,0
80,64,1280,8192,34,0,19.6589,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,68.27,568.39,0
80,64,8192,1024,21,0,13.6554,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,78.63,695.89,0
80,128,1280,8192,30,0,23.3376,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,115.02,508.28,0
80,128,8192,1024,45,0,20.3684,a8w8_rowwise_256x128x64x128_32x32_2x1_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,105.43,521.24,0
80,192,1280,8192,23,0,33.0028,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,122.01,380.28,0
80,192,8192,1024,47,0,26.1312,a8w8_rowwise_256x64x64x128_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,123.27,448.92,0
80,256,1280,8192,23,0,33.3204,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,161.12,397.3,0
80,256,8192,1024,13,0,29.7436,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,144.4,431.86,0
80,320,1280,8192,21,0,54.4822,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,123.18,255.61,0
80,320,8192,1024,47,0,39.6412,a8w8_rowwise_256x64x64x128_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,135.43,352.14,0
80,512,1280,8192,21,0,55.0378,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,195.09,290.54,0
80,512,8192,1024,13,0,52.947,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,162.24,326.77,0
80,1024,1280,8192,13,0,88.6516,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,242.24,242.48,0
80,1024,8192,1024,13,0,90.2628,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,190.33,290.42,0
80,2048,1280,8192,13,0,140.7575,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,305.13,230.94,0
80,2048,8192,1024,41,0,165.9552,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,207.04,265.37,0
80,4096,1280,8192,13,0,275.3109,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,312.01,198.05,0
80,4096,8192,1024,13,0,305.9089,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,224.64,260.51,0
80,8192,1280,8192,13,0,545.0371,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,315.21,180.84,0
80,8192,8192,1024,13,0,598.5803,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,229.61,252.26,0
80,16384,1280,8192,13,0,1075.9373,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,319.35,173.47,0
80,16384,8192,1024,13,0,1176.7808,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,233.58,249.5,0
256,1,100,5120,34,0,8.7502,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,0.12,59.12,0
256,1,200,5120,34,0,9.0193,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,0.23,114.15,0
256,1,800,5120,34,0,11.5471,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,0.71,355.3,0
256,1,1280,8192,34,0,17.6914,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,1.19,593.31,0
256,1,2304,16384,34,0,28.7938,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,2.62,1311.73,0
256,1,2560,8192,34,0,17.4658,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,2.4,1201.48,0
256,1,4608,16384,34,0,30.4899,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,4.95,2476.99,0
256,1,5120,640,79,0,4.3227,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,1.52,760.56,0
256,1,5120,1280,34,0,6.1049,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,2.15,1075.39,0
256,1,5120,3200,30,0,9.8138,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,3.34,1670.86,0
256,1,5120,5120,34,0,12.3186,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,4.26,2129.28,0
256,1,5120,6400,34,0,14.5779,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,4.5,2248.93,0
256,1,5120,25600,23,0,47.1407,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,5.56,2781.2,0
256,1,6400,5120,34,0,12.7506,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,5.14,2571.32,0
256,1,7168,8192,34,0,19.015,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,6.18,3089.29,0
256,1,8192,1024,79,0,5.7218,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,2.93,1469.12,0
256,1,8192,2048,34,0,7.1625,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,4.68,2344.94,0
256,1,8192,3584,34,0,11.2488,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,5.22,2611.84,0
256,1,8192,7168,34,0,16.9371,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,6.93,3468.35,0
256,1,8192,8192,34,0,19.4709,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,6.89,3447.89,0
256,1,8192,28672,34,0,59.8294,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,7.85,3926.6,0
256,1,9216,16384,34,0,34.1179,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,8.85,4426.7,0
256,1,10240,8192,34,0,20.5574,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,8.16,4081.97,0
256,1,12800,5120,34,0,14.7015,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,8.92,4459.87,0
256,1,13312,16384,34,0,43.9839,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,9.92,4959.7,0
256,1,16384,2048,34,0,8.2219,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,8.16,4085.34,0
256,1,16384,4096,34,0,15.9093,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,8.44,4220.53,0
256,1,16384,6656,34,0,22.3992,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,9.74,4870.32,0
256,1,16384,8192,34,0,29.3945,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,9.13,4567.48,0
256,1,16384,13312,34,0,39.0876,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,11.16,5581.05,0
256,1,16384,26624,34,0,73.9812,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,11.79,5897,0
256,1,26624,16384,34,0,88.2574,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,9.88,4943.24,0
256,1,51200,5120,30,0,50.042,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,10.48,5240.63,0
256,1,53248,16384,57,0,170.1222,a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_intrawave_v2,10.26,5128.89,0
256,1,57344,8192,76,0,88.899,a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_interwave_v2,10.57,5285.6,0
256,16,100,5120,34,0,8.7447,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,1.87,68.28,0
256,16,200,5120,34,0,10.4705,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,3.13,106.23,0
256,16,800,5120,34,0,11.7219,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,11.18,358.6,0
256,16,1280,8192,34,0,15.0987,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,22.22,705.87,0
256,16,2304,16384,34,0,23.498,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,51.41,1620.76,0
256,16,2560,8192,34,0,14.8202,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,45.28,1429.43,0
256,16,4608,16384,34,0,25.7089,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,93.97,2952.56,0
256,16,5120,640,60,0,4.3842,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v2,23.92,787.12,0
256,16,5120,1280,79,0,6.1038,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,34.36,1103.89,0
256,16,5120,3200,79,0,9.1289,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,57.43,1818.3,0
256,16,5120,5120,34,0,11.1363,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,75.33,2376.03,0
256,16,5120,6400,34,0,14.8838,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,70.45,2219.48,0
256,16,5120,25600,34,0,38.7631,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,108.2,3396.15,0
256,16,6400,5120,34,0,11.5523,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,90.77,2861.31,0
256,16,7168,8192,34,0,16.6523,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,112.84,3547.9,0
256,16,8192,1024,79,0,5.4586,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,49.18,1587.79,0
256,16,8192,2048,79,0,7.2552,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,74,2353.09,0
256,16,8192,3584,34,0,10.6477,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,88.24,2787.42,0
256,16,8192,7168,34,0,15.2131,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,123.52,3884.62,0
256,16,8192,8192,34,0,17.2283,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,124.65,3918.09,0
256,16,8192,28672,34,0,55.9502,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,134.34,4210.92,0
256,16,9216,16384,34,0,33.174,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,145.65,4568.4,0
256,16,10240,8192,34,0,18.6072,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,144.26,4532.91,0
256,16,12800,5120,34,0,14.2563,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,147.1,4631.46,0
256,16,13312,16384,30,0,45.4589,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,153.53,4812.96,0
256,16,16384,2048,34,0,8.2068,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,130.84,4156.49,0
256,16,16384,4096,30,0,16.22,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,132.4,4173.78,0
256,16,16384,6656,34,0,21.7401,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,160.52,5045.18,0
256,16,16384,8192,30,0,29.6526,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,144.84,4548.44,0
256,16,16384,13312,34,0,38.6763,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,180.45,5658.27,0
256,16,16384,26624,34,0,73.7744,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,189.21,5925.6,0
256,16,26624,16384,30,0,86.8898,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,160.65,5033.06,0
256,16,51200,5120,30,0,51.7349,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,162.15,5100.32,0
256,16,53248,16384,34,0,180.7857,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,154.42,4836.56,0
256,16,57344,8192,80,0,90.9234,a8w8_rowwise_128x16x64x128_16x16_1x2_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,165.33,5188.19,0
256,32,100,5120,34,0,9.2459,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,3.54,73.79,0
256,32,200,5120,34,0,10.4825,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,6.25,114.54,0
256,32,800,5120,34,0,11.9874,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,21.87,359.63,0
256,32,1280,8192,34,0,14.9955,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,44.75,722.2,0
256,32,2304,16384,34,0,23.2436,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,103.94,1652.95,0
256,32,2560,8192,34,0,14.7991,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,90.69,1445.87,0
256,32,4608,16384,34,0,24.957,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,193.61,3057.93,0
256,32,5120,640,79,0,4.5986,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,45.6,788.27,0
256,32,5120,1280,76,0,6.0464,a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_interwave_v2,69.37,1144.85,0
256,32,5120,3200,76,0,10.1191,a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_interwave_v2,103.62,1661.62,0
256,32,5120,5120,34,0,10.4248,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,160.94,2561.77,0
256,32,5120,6400,34,0,15.0885,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,138.99,2207.01,0
256,32,5120,25600,34,0,38.3258,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,218.88,3449.87,0
256,32,6400,5120,34,0,10.9816,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,190.97,3036.12,0
256,32,7168,8192,34,0,16.942,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,221.82,3508.51,0
256,32,8192,1024,79,0,5.6281,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,95.39,1589.46,0
256,32,8192,2048,76,0,7.2889,a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_interwave_v2,147.31,2382.67,0
256,32,8192,3584,34,0,9.4243,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,199.38,3183.17,0
256,32,8192,7168,34,0,16.2902,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,230.7,3650.9,0
256,32,8192,8192,34,0,17.4586,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,246.01,3888.93,0
256,32,8192,28672,34,0,54.7382,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,274.62,4317.33,0
256,32,9216,16384,30,0,34.6699,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,278.73,4387.35,0
256,32,10240,8192,30,0,20.8953,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,256.93,4058.5,0
256,32,12800,5120,30,0,14.9578,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,280.41,4447.11,0
256,32,13312,16384,30,0,46.5921,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,299.59,4710.67,0
256,32,16384,2048,30,0,10.4352,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,205.79,3322.27,0
256,32,16384,4096,30,0,16.4693,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,260.79,4146.41,0
256,32,16384,6656,30,0,22.4014,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,311.56,4924.4,0
256,32,16384,8192,30,0,30.4324,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,282.26,4453.43,0
256,32,16384,13312,30,0,39.8351,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,350.41,5512.18,0
256,32,16384,26624,30,0,74.3742,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,375.36,5890.59,0
256,32,26624,16384,30,0,89.3239,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,312.54,4908.38,0
256,32,51200,5120,30,0,53.9026,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,311.25,4927.12,0
256,32,53248,16384,34,0,168.8762,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,330.62,5189.29,0
256,32,57344,8192,81,0,93.0943,a8w8_rowwise_128x32x64x128_32x32_1x1_8x16x1_8x16x1_1x16x1x8_8x8x1_1x1_interwave_v2,322.95,5088.33,0
256,64,100,5120,34,0,9.6716,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,6.78,88.14,0
256,64,192,1024,77,0,4.1582,a8w8_rowwise_64x16x16x64_16x16_1x1_4x16x1_4x16x1_1x16x1x4_4x4x1_1x1_interwave_v2,6.05,68.95,0
256,64,200,5120,34,0,9.9254,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,13.21,138.76,0
256,64,800,5120,34,0,12.0241,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,43.6,376.42,0
256,64,1280,8192,34,0,14.7691,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,90.88,756.57,0
256,64,2304,16384,34,0,23.2558,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,207.77,1680.97,0
256,64,2560,8192,34,0,14.5967,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,183.9,1495.1,0
256,64,4608,16384,30,0,27.9735,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,345.46,2757.46,0
256,64,5120,640,77,0,5.0956,a8w8_rowwise_64x16x16x64_16x16_1x1_4x16x1_4x16x1_1x16x1x4_4x4x1_1x1_interwave_v2,82.31,779.72,0
256,64,5120,1280,76,0,6.4203,a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_interwave_v2,130.66,1135.6,0
256,64,5120,3200,76,0,10.7687,a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_interwave_v2,194.75,1601.32,0
256,64,5120,5120,30,0,11.7059,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,286.65,2323.4,0
256,64,5120,6400,30,0,16.907,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,248.08,2001.12,0
256,64,5120,25600,30,0,43.5801,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,384.97,3060.24,0
256,64,6400,5120,30,0,12.4817,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,336.04,2717.17,0
256,64,7168,8192,30,0,18.4286,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,407.85,3264.6,0
256,64,8192,2048,30,0,7.5798,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,283.32,2369.04,0
256,64,8192,3584,30,0,11.279,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,333.19,2716.38,0
256,64,8192,7168,30,0,17.495,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,429.62,3442.56,0
256,64,8192,8192,30,0,19.4045,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,442.68,3539.47,0
